Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
354,Anthony Wheeler,"Python, Machine Learning, Deep Learning",-1.57370033122934,B.Tech,Google ML,2,1,1.5916395735051694,-0.6604218122583732,-2.0955972288137246
355,Isabella Long,"Pytorch, TensorFlow",0.9977054387532418,B.Sc,Deep Learning Specialization,0,0,-0.29745636289531513,1.1973048045021701,0.7652863600104727
356,Vincent Daniel,"Python, Pytorch, TensorFlow, NLP",0.6762797175054192,B.Sc,Google ML,0,0,-0.19479518296040976,0.5780625989153224,0.7652863600104727
357,Mrs. Debbie Jackson,"Python, NLP",-1.57370033122934,PhD,Deep Learning Specialization,0,0,0.08575416415134214,1.506925907295594,-0.6651554344016261
358,Mr. Juan Barron DDS,"SQL, C++, React, Java",-0.2879974462380492,MBA,Google ML,3,0,-0.8918928102646994,1.1973048045021701,0.7652863600104727
359,Debra Franco,"SQL, Deep Learning, Machine Learning",0.35485399625759634,M.Tech,None,2,0,-0.954053829151289,-0.9700429150517971,0.05006546280442332
360,Nicole Randolph,"Networking, Ethical Hacking",-1.57370033122934,B.Tech,None,1,1,0.76679063434108,-0.3508007094649493,-2.572411160284424
361,James Cline,"Linux, Ethical Hacking",-0.9308488887336946,M.Tech,AWS Certified,1,1,-0.15854905812081316,-0.3508007094649493,-1.1419693658723256
362,April West,"Networking, Linux, Cybersecurity, Ethical Hacking",0.6762797175054192,B.Tech,AWS Certified,1,0,1.0030632780559594,-0.9700429150517971,0.7652863600104727
363,Stephanie Edwards,"SQL, Java",-0.6094231674858719,B.Sc,None,3,0,-1.6808863013838704,0.2684414961218985,-0.6651554344016261
364,Paula Harrison,"TensorFlow, Python, NLP, Pytorch",-1.2522746099815174,B.Sc,AWS Certified,0,1,-1.728027967941717,-1.279664017845221,-1.857190263078375
365,Breanna Moore,"React, Java, SQL",-0.2879974462380492,M.Tech,Deep Learning Specialization,3,0,0.1238668558988461,-0.04117960667152538,0.2884724285397731
366,Tristan Burgess PhD,"TensorFlow, Pytorch",0.0334282750097736,M.Tech,Deep Learning Specialization,0,0,0.09109341367861205,1.1973048045021701,0.7652863600104727
367,Christina Perez,"Linux, Cybersecurity, Ethical Hacking",-0.9308488887336946,B.Sc,None,1,1,-0.8447945522395949,-0.9700429150517971,-1.857190263078375
368,Mike Miller,"Python, NLP",0.0334282750097736,B.Tech,None,0,0,-1.0635301487266933,0.8876837017087462,0.7652863600104727
369,Shelly Mann,"Deep Learning, Python",0.35485399625759634,MBA,Deep Learning Specialization,2,0,-1.1290770331671616,0.5780625989153224,0.7652863600104727
370,Jose Young,"Linux, Networking, Ethical Hacking",1.6405568812488873,B.Tech,None,1,0,0.49713682894757805,-0.04117960667152538,0.7652863600104727
371,Timothy Johnson,"Java, C++, React",0.6762797175054192,PhD,None,3,0,0.8768746733748728,0.2684414961218985,0.7652863600104727
372,Donald Lawson,"React, Java, SQL",-0.6094231674858719,B.Sc,None,3,1,1.6884406015199005,-1.589285120638645,-1.857190263078375
373,Crystal Parker,"NLP, Pytorch, Python",-0.2879974462380492,PhD,Google ML,0,0,-1.4872408368216663,1.1973048045021701,0.7652863600104727
374,Amanda Thomas,"Java, SQL, C++, React",1.6405568812488873,M.Tech,Google ML,3,0,-1.2537029306695349,-1.589285120638645,0.7652863600104727
375,Thomas Lee,"Cybersecurity, Linux, Ethical Hacking",-0.6094231674858719,B.Sc,AWS Certified,1,0,-0.20378074923801037,-0.04117960667152538,-0.18834150293092647
376,Jennifer Love,"Ethical Hacking, Networking, Linux",-1.2522746099815174,M.Tech,Google ML,1,1,-0.9818786986389314,-0.9700429150517971,-1.857190263078375
377,Breanna Barrett,"C++, React",0.9977054387532418,B.Sc,Deep Learning Specialization,3,0,-0.3870949830076109,0.5780625989153224,0.7652863600104727
378,Jacob White,"Python, Machine Learning, Deep Learning",-1.57370033122934,B.Sc,Deep Learning Specialization,2,0,0.7810286330804664,1.506925907295594,-0.42674846866627625
379,Zachary Lynch,"SQL, Python",0.9977054387532418,B.Sc,Deep Learning Specialization,2,0,1.656578738487249,1.506925907295594,0.7652863600104727
380,Mr. Keith Smith,"SQL, Python, Deep Learning, Machine Learning",-0.9308488887336946,B.Tech,Google ML,2,0,-0.4450887827509655,1.506925907295594,0.7652863600104727
381,James Allen,"Pytorch, NLP, Python, TensorFlow",1.6405568812488873,M.Tech,AWS Certified,0,0,-0.0926549054184088,-1.279664017845221,0.7652863600104727
382,Diana Lewis,"NLP, TensorFlow, Pytorch",-0.6094231674858719,M.Tech,AWS Certified,0,0,1.3980375174757074,0.2684414961218985,0.05006546280442332
383,David Wilkerson,"Pytorch, TensorFlow, NLP",0.9977054387532418,B.Tech,AWS Certified,0,0,0.03218803474767482,-0.9700429150517971,0.7652863600104727
384,Melissa Wheeler,"TensorFlow, Python, NLP, Pytorch",-0.2879974462380492,B.Tech,None,0,0,0.6167273366518758,-0.3508007094649493,-0.18834150293092647
385,Elijah Mcmillan,"React, C++",0.35485399625759634,B.Tech,Google ML,3,0,1.5147630620190309,0.5780625989153224,0.7652863600104727
386,Wendy Ferguson,"Linux, Ethical Hacking, Networking",1.6405568812488873,B.Sc,Deep Learning Specialization,1,0,1.2187168687183736,-1.279664017845221,0.7652863600104727
387,Xavier Wheeler,"NLP, Pytorch, TensorFlow",-1.2522746099815174,B.Tech,AWS Certified,0,1,-0.8367639736823189,-1.279664017845221,-2.0955972288137246
388,Linda Hardy,"C++, SQL, Java",1.6405568812488873,M.Tech,Deep Learning Specialization,3,0,0.6535377724171189,-0.9700429150517971,0.7652863600104727
389,Pamela Dillon MD,"Pytorch, NLP, Python",1.6405568812488873,MBA,Google ML,0,0,0.22561645664616878,-0.9700429150517971,0.7652863600104727
390,Miguel Robbins,"Deep Learning, Python, SQL, Machine Learning",-1.2522746099815174,PhD,AWS Certified,2,1,0.17956000340687298,-0.6604218122583732,-1.3803763316076754
391,Jordan Matthews,"NLP, TensorFlow",0.9977054387532418,MBA,None,0,0,-0.6629562085832233,-1.279664017845221,0.5268793942751229
392,Tyler Fischer,"NLP, Python",1.3191311600010647,M.Tech,None,0,0,1.2102522048336775,-0.04117960667152538,0.7652863600104727
393,Jack Hall,"C++, React, Java",1.3191311600010647,B.Tech,Deep Learning Specialization,3,0,-0.16657963667808906,0.8876837017087462,0.7652863600104727
394,Victor Braun,"Python, Machine Learning, SQL",0.35485399625759634,PhD,None,2,0,-1.4434850358176983,-1.279664017845221,-0.18834150293092647
395,Donald Morales,"Python, Pytorch, TensorFlow, NLP",0.9977054387532418,B.Tech,AWS Certified,0,0,-0.6359126926849376,0.8876837017087462,0.7652863600104727
396,Elizabeth Hernandez,"Java, SQL",-0.6094231674858719,B.Tech,Deep Learning Specialization,3,1,0.4219966587711209,-1.279664017845221,-1.3803763316076754
397,Leah Cain,"Machine Learning, Deep Learning, SQL, Python",-0.6094231674858719,M.Tech,AWS Certified,2,1,0.6036179597637822,-1.589285120638645,-1.1419693658723256
398,Allison Hoffman,"Ethical Hacking, Linux",-1.2522746099815174,PhD,None,1,0,0.6798433432587901,1.1973048045021701,-0.9035624001369759
399,Danielle Davis,"Machine Learning, Python, Deep Learning",-1.2522746099815174,MBA,Deep Learning Specialization,2,1,-0.025632130864711618,-0.3508007094649493,-1.3803763316076754
400,Jacob Peterson,"Pytorch, NLP, Python, TensorFlow",0.0334282750097736,B.Tech,None,0,0,-1.037050943754054,0.2684414961218985,0.7652863600104727
401,Christopher Chandler DVM,"Cybersecurity, Linux, Ethical Hacking",0.0334282750097736,MBA,AWS Certified,1,0,-0.8757014275519215,-0.04117960667152538,0.7652863600104727
402,Sarah Gomez,"Cybersecurity, Networking, Linux, Ethical Hacking",0.35485399625759634,B.Sc,None,1,0,0.9777126949346128,0.5780625989153224,0.7652863600104727
403,Carlos Dawson,"Networking, Linux, Ethical Hacking, Cybersecurity",1.6405568812488873,B.Tech,Google ML,1,0,-0.7959165443720669,1.506925907295594,0.7652863600104727
404,Gregg Barber,"Python, Machine Learning, Deep Learning",-1.57370033122934,M.Tech,Deep Learning Specialization,2,1,1.5084688247714364,0.2684414961218985,-1.3803763316076754
405,Kyle Contreras,"Cybersecurity, Linux, Ethical Hacking",-0.6094231674858719,MBA,None,1,0,1.0417402807291098,1.1973048045021701,0.2884724285397731
406,Jon Craig,"React, SQL, Java",-1.2522746099815174,B.Sc,Google ML,3,0,1.1081987443571606,1.1973048045021701,-0.18834150293092647
407,Tiffany Rogers,"NLP, Pytorch, TensorFlow",0.9977054387532418,MBA,Deep Learning Specialization,0,0,0.9668171532163627,0.2684414961218985,0.7652863600104727
408,Gregory Beard,"TensorFlow, NLP, Python",-0.2879974462380492,MBA,AWS Certified,0,0,-0.3372619874197583,0.2684414961218985,0.5268793942751229
409,Timothy Fitzgerald,"Networking, Linux",-0.6094231674858719,MBA,None,1,0,0.7733887313178688,0.2684414961218985,-0.6651554344016261
410,Raymond Perez,"Python, SQL",-1.57370033122934,PhD,Deep Learning Specialization,2,0,1.682580449599726,1.1973048045021701,-0.9035624001369759
411,Jeffrey Cannon,"Deep Learning, SQL",0.0334282750097736,MBA,Google ML,2,0,0.9322639611537055,-1.589285120638645,-0.6651554344016261
412,Kent Davis,"Cybersecurity, Networking",-0.2879974462380492,PhD,None,1,1,0.306312919013606,-1.589285120638645,-1.6187832973430252
413,Alex Valdez,"C++, Java, React",-0.2879974462380492,MBA,Google ML,3,0,-1.1539067138956036,-1.589285120638645,-0.9035624001369759
414,Jonathan Lewis,"Pytorch, TensorFlow, NLP",-1.2522746099815174,MBA,AWS Certified,0,0,-0.6641716475000002,1.1973048045021701,-0.18834150293092647
415,James Reyes,"React, C++",0.0334282750097736,B.Sc,Deep Learning Specialization,3,0,0.24011490658200743,-1.279664017845221,-0.42674846866627625
416,Kathryn Carter,"Java, React, C++, SQL",0.6762797175054192,PhD,Deep Learning Specialization,3,0,-1.045211747909556,0.2684414961218985,0.7652863600104727
417,Amanda Burke,"Deep Learning, SQL, Machine Learning, Python",-1.2522746099815174,MBA,AWS Certified,2,1,0.2761005802251518,-0.3508007094649493,-1.1419693658723256
418,James Bell,"Deep Learning, Machine Learning, Python, SQL",0.0334282750097736,B.Tech,None,2,0,1.3960407249695739,-1.589285120638645,-0.6651554344016261
419,Valerie Clark,"SQL, Machine Learning, Python, Deep Learning",-0.9308488887336946,MBA,AWS Certified,2,0,-0.9357354283341516,0.2684414961218985,-0.18834150293092647
420,Joseph Richards,"Cybersecurity, Ethical Hacking, Linux",-1.2522746099815174,B.Tech,Google ML,1,0,-0.6373017657326825,0.5780625989153224,-0.6651554344016261
421,Megan Smith,"Linux, Networking, Cybersecurity",0.35485399625759634,MBA,None,1,0,-0.8894619324311456,-1.279664017845221,-0.18834150293092647
422,Stephen Mason,"Python, Deep Learning",-0.9308488887336946,B.Tech,AWS Certified,2,0,0.17296190643008413,-0.04117960667152538,-0.9035624001369759
423,Zachary Cohen,"NLP, TensorFlow, Pytorch, Python",0.9977054387532418,B.Sc,Deep Learning Specialization,0,0,1.2446317627653667,-1.589285120638645,0.7652863600104727
424,Cristian Hernandez,"C++, React, Java, SQL",0.6762797175054192,B.Tech,AWS Certified,3,0,-0.9086919124358658,0.2684414961218985,0.7652863600104727
425,David Smith,"SQL, C++",-0.6094231674858719,B.Tech,Deep Learning Specialization,3,0,-1.6540164196165528,-0.3508007094649493,-0.6651554344016261
426,Molly Brewer,"Python, NLP, Pytorch, TensorFlow",-0.2879974462380492,B.Sc,None,0,0,-0.7841094234662342,0.8876837017087462,0.7652863600104727
427,Robert Cameron,"Cybersecurity, Linux, Ethical Hacking",0.6762797175054192,MBA,Deep Learning Specialization,1,0,0.06196628820870868,1.506925907295594,0.7652863600104727
428,George Mills,"React, Java",0.0334282750097736,PhD,None,3,0,-0.22934837502306712,0.8876837017087462,0.7652863600104727
429,Anna Morrison,"Networking, Linux",0.0334282750097736,M.Tech,Google ML,1,0,-0.8228732432048688,1.1973048045021701,0.7652863600104727
430,Karen Wright,"SQL, Python, Machine Learning",1.6405568812488873,PhD,AWS Certified,2,0,-1.0538934544579623,-1.589285120638645,0.7652863600104727
431,John Owens,"Pytorch, NLP",-0.2879974462380492,B.Tech,Google ML,0,0,-1.1851608574698667,1.506925907295594,0.7652863600104727
432,Kent Ward,"Cybersecurity, Ethical Hacking",-0.9308488887336946,B.Tech,Deep Learning Specialization,1,0,0.8911560806470012,-0.04117960667152538,-0.9035624001369759
433,Michael Randall,"SQL, C++, React",0.6762797175054192,M.Tech,AWS Certified,3,0,-1.3060536211564253,-0.3508007094649493,0.7652863600104727
434,Kathryn Shea,"SQL, React, C++, Java",-0.6094231674858719,PhD,Deep Learning Specialization,3,0,-0.38444706251034694,0.8876837017087462,0.7652863600104727
435,Brenda Haney,"Networking, Cybersecurity, Linux, Ethical Hacking",0.0334282750097736,B.Sc,None,1,0,0.597974850507318,0.5780625989153224,0.7652863600104727
436,Maria Manning,"Python, Deep Learning, SQL",0.6762797175054192,M.Tech,Deep Learning Specialization,2,0,1.0783336738306426,-0.04117960667152538,0.7652863600104727
437,David Collins,"Java, React, C++",-1.57370033122934,PhD,Deep Learning Specialization,3,1,-1.4129254287673079,-0.9700429150517971,-2.3340041945490744
438,George Clark,"Python, Deep Learning, Machine Learning, SQL",-0.6094231674858719,PhD,Google ML,2,0,-0.09122242383792176,1.506925907295594,0.7652863600104727
439,Willie Castaneda,"Java, React",1.3191311600010647,B.Tech,AWS Certified,3,0,-0.016689973119853055,-1.279664017845221,0.7652863600104727
440,William Barnes,"C++, SQL",0.35485399625759634,MBA,AWS Certified,3,0,0.13558715973919472,-0.6604218122583732,0.5268793942751229
441,Zoe King,"Deep Learning, Python, Machine Learning",1.3191311600010647,MBA,Google ML,2,0,1.116880450905567,1.506925907295594,0.7652863600104727
442,Benjamin Ward,"Networking, Cybersecurity",0.0334282750097736,MBA,None,1,0,-1.7041532749335995,0.2684414961218985,0.2884724285397731
443,Jason Cummings,"Machine Learning, SQL, Deep Learning",0.6762797175054192,MBA,Google ML,2,0,-0.030016392671656834,0.2684414961218985,0.7652863600104727
444,Daniel Cline,"Java, C++, SQL, React",-0.2879974462380492,B.Tech,None,3,0,-1.4344126524746135,0.5780625989153224,0.5268793942751229
445,Debbie Duffy,"Java, React, SQL",-0.2879974462380492,PhD,AWS Certified,3,0,0.5550438116254486,-1.589285120638645,-0.9035624001369759
446,Melissa Lowe,"Java, React",1.6405568812488873,B.Sc,Deep Learning Specialization,3,0,-0.19609743894267073,0.2684414961218985,0.7652863600104727
447,Susan Warren,"TensorFlow, Python, NLP",1.6405568812488873,MBA,None,0,0,0.6639558202752065,-1.589285120638645,0.7652863600104727
448,Amber Parker,"Machine Learning, Python",0.9977054387532418,B.Sc,None,2,0,-1.729069772727526,0.5780625989153224,0.7652863600104727
449,Tracy Dalton,"React, SQL, Java",0.35485399625759634,B.Tech,Deep Learning Specialization,3,0,1.5362936942590788,-0.3508007094649493,0.7652863600104727
451,Thomas Hood,"Networking, Ethical Hacking, Cybersecurity",1.6405568812488873,B.Sc,Google ML,1,0,0.5296932285041019,-0.04117960667152538,0.7652863600104727
452,William Parker V,"Python, Machine Learning, Deep Learning",0.9977054387532418,B.Sc,Deep Learning Specialization,2,0,0.8868586359055401,-1.589285120638645,0.7652863600104727
453,Michael Krueger,"Java, SQL, React",0.0334282750097736,MBA,None,3,0,-1.3377852585908507,0.8876837017087462,0.7652863600104727
454,Jordan Cook,"Java, React, C++, SQL",-0.6094231674858719,B.Sc,Google ML,3,0,-0.7299355746041786,1.1973048045021701,0.7652863600104727
455,Michael George,"SQL, Java",0.9977054387532418,B.Tech,AWS Certified,3,0,0.16662426064974747,0.8876837017087462,0.7652863600104727
456,Joshua Bennett,"NLP, TensorFlow, Python, Pytorch",-1.57370033122934,M.Tech,Google ML,0,0,1.7184793061773864,0.8876837017087462,-0.6651554344016261
457,Paul Wallace,"Cybersecurity, Ethical Hacking, Linux, Networking",0.35485399625759634,MBA,Deep Learning Specialization,1,0,0.00392907993261208,1.506925907295594,0.7652863600104727
458,Keith Hayes,"Linux, Networking",0.35485399625759634,PhD,None,1,0,0.21854086580921758,1.1973048045021701,0.7652863600104727
459,Scott Fisher,"Java, C++",-0.2879974462380492,B.Tech,Deep Learning Specialization,3,0,1.0841070086853328,0.8876837017087462,0.7652863600104727
460,Brandon Reyes,"TensorFlow, Python, NLP",0.35485399625759634,B.Tech,Google ML,0,0,0.36626010273035203,-0.3508007094649493,0.7652863600104727
461,Jamie Smith,"NLP, Pytorch, TensorFlow",1.3191311600010647,MBA,Deep Learning Specialization,0,0,-0.549269261331842,0.8876837017087462,0.7652863600104727
462,Daniel Ruiz,"Ethical Hacking, Networking, Linux",-1.2522746099815174,M.Tech,Google ML,1,0,0.958916800257313,0.2684414961218985,-0.9035624001369759
463,Dominic Warren,"Pytorch, Python",0.9977054387532418,B.Sc,AWS Certified,0,0,1.603490102943744,1.506925907295594,0.7652863600104727
464,Travis Thompson,"C++, Java",-1.57370033122934,M.Tech,Deep Learning Specialization,3,1,1.283004905709323,-0.6604218122583732,-2.3340041945490744
465,Steven White,"Ethical Hacking, Networking",1.6405568812488873,M.Tech,AWS Certified,1,0,-0.3685595395267633,0.2684414961218985,0.7652863600104727
466,Jessica Trevino,"TensorFlow, Pytorch, Python, NLP",-0.2879974462380492,MBA,AWS Certified,0,0,-0.7916625081633478,-0.9700429150517971,-0.18834150293092647
467,Monica Armstrong,"Pytorch, Python, TensorFlow, NLP",0.0334282750097736,B.Sc,Google ML,0,0,-0.21519719334916473,1.506925907295594,0.7652863600104727
468,Margaret Turner,"Cybersecurity, Ethical Hacking, Networking, Linux",-0.6094231674858719,PhD,None,1,0,1.0926584896355132,-0.04117960667152538,-0.42674846866627625
469,Renee West,"C++, Java, SQL",-0.9308488887336946,MBA,Google ML,3,0,-0.7700450588578159,0.5780625989153224,-0.18834150293092647
470,Samuel Lawson,"Pytorch, Python",-0.2879974462380492,B.Sc,AWS Certified,0,0,-0.33691471915782206,1.1973048045021701,0.7652863600104727
471,Dana Gibson,"Python, TensorFlow, Pytorch, NLP",0.9977054387532418,PhD,AWS Certified,0,0,-1.5284789429265966,1.506925907295594,0.7652863600104727
472,Claire Harris,"SQL, Deep Learning, Machine Learning, Python",-1.2522746099815174,PhD,None,2,1,0.18086225938913394,0.2684414961218985,-1.1419693658723256
473,Carolyn Willis,"TensorFlow, NLP, Python",-1.57370033122934,MBA,Google ML,0,1,-1.704847811457472,-0.9700429150517971,-2.3340041945490744
474,Mary Taylor,"SQL, Machine Learning, Deep Learning",1.3191311600010647,B.Tech,None,2,0,1.5059077213396563,-1.589285120638645,0.7652863600104727
475,Morgan Bennett,"Machine Learning, SQL, Python, Deep Learning",-0.9308488887336946,MBA,Google ML,2,0,1.2264001790137133,0.2684414961218985,-0.18834150293092647
476,Christina Oneal,"Python, Machine Learning",1.6405568812488873,MBA,Google ML,2,0,0.41183906210948545,-0.04117960667152538,0.7652863600104727
477,Carrie Wright,"Deep Learning, Machine Learning, SQL",-1.2522746099815174,B.Tech,None,2,1,-0.9323929713130151,0.2684414961218985,-1.3803763316076754
478,Beth Harper,"SQL, Python",0.9977054387532418,MBA,Deep Learning Specialization,2,0,-0.20438846869639882,1.506925907295594,0.7652863600104727
479,Johnny Arias,"Networking, Ethical Hacking, Linux, Cybersecurity",1.6405568812488873,M.Tech,Google ML,1,0,-1.0028884284860748,-1.589285120638645,0.7652863600104727
480,Daniel Montgomery,"SQL, Machine Learning",-1.2522746099815174,B.Sc,Deep Learning Specialization,2,1,1.0772484605120918,-1.279664017845221,-2.3340041945490744
481,Andrew Moore,"Machine Learning, Python, SQL",-1.57370033122934,MBA,Google ML,2,1,1.5982810790147002,-0.04117960667152538,-1.6187832973430252
482,Douglas Sampson,"Linux, Cybersecurity, Ethical Hacking, Networking",-0.9308488887336946,B.Tech,AWS Certified,1,0,-0.894106645434543,1.506925907295594,0.7652863600104727
483,Jodi Franklin,"React, C++, Java",1.6405568812488873,MBA,Deep Learning Specialization,3,0,-0.17287387392568368,-1.279664017845221,0.7652863600104727
484,Ann Morgan,"Networking, Cybersecurity, Linux",0.0334282750097736,M.Tech,Google ML,1,0,1.4470891594742032,0.8876837017087462,0.7652863600104727
485,Laurie Wilson,"C++, Java, React, SQL",1.6405568812488873,MBA,Deep Learning Specialization,3,0,1.0387885005026516,1.1973048045021701,0.7652863600104727
486,Matthew Gregory,"Ethical Hacking, Networking",0.9977054387532418,B.Sc,None,1,0,-0.4440035694324147,-1.279664017845221,0.5268793942751229
487,Eric Hill,"Ethical Hacking, Linux",0.35485399625759634,B.Tech,Deep Learning Specialization,1,0,0.15086696326438992,-0.9700429150517971,0.2884724285397731
488,Alyssa Thomas,"TensorFlow, Python, NLP",1.6405568812488873,MBA,None,0,0,-0.7219918131123867,0.2684414961218985,0.7652863600104727
489,Lindsay Christian,"C++, React, SQL, Java",-1.2522746099815174,M.Tech,Google ML,3,0,-1.3321855578671284,1.1973048045021701,0.05006546280442332
490,Deborah Ramirez,"SQL, Machine Learning, Deep Learning, Python",-0.6094231674858719,PhD,None,2,0,1.0596245962188269,1.1973048045021701,0.5268793942751229
491,Sheri Dickerson,"Python, Pytorch, NLP",-1.57370033122934,PhD,Google ML,0,0,0.3586202009677544,1.1973048045021701,-0.6651554344016261
492,Kevin Moreno,"C++, React, Java",1.6405568812488873,B.Sc,Google ML,3,0,1.6309242956367083,0.8876837017087462,0.7652863600104727
493,Brian Dodson,"Deep Learning, Machine Learning, SQL",-0.9308488887336946,PhD,Deep Learning Specialization,2,0,1.1302502789901128,1.506925907295594,0.5268793942751229
494,Paula Fletcher,"Machine Learning, Python, SQL",0.35485399625759634,B.Tech,Deep Learning Specialization,2,0,1.5838260376116036,0.8876837017087462,0.7652863600104727
495,Dawn Price,"React, SQL, Java, C++",0.35485399625759634,B.Tech,Deep Learning Specialization,3,0,1.6939534851781384,-1.589285120638645,0.2884724285397731
496,Regina English,"Machine Learning, Deep Learning, Python",-0.6094231674858719,B.Sc,AWS Certified,2,0,-0.0027992426424028583,1.1973048045021701,0.7652863600104727
497,Darrell Morris,"Linux, Ethical Hacking, Cybersecurity, Networking",0.6762797175054192,B.Tech,AWS Certified,1,0,-0.797435843018038,-1.279664017845221,0.7652863600104727
498,Matthew Reynolds,"Java, SQL",0.9977054387532418,M.Tech,Deep Learning Specialization,3,0,1.521751835790498,-0.9700429150517971,0.7652863600104727
499,Jill Combs,"Java, React, SQL, C++",0.9977054387532418,M.Tech,Google ML,3,0,-0.7984342392711048,0.5780625989153224,0.7652863600104727
500,Kyle Cole,"Java, SQL, C++, React",-0.6094231674858719,B.Tech,Deep Learning Specialization,3,1,-0.5461004384416737,-1.589285120638645,-1.1419693658723256
501,Christine Beck,"NLP, TensorFlow, Python, Pytorch",1.3191311600010647,PhD,AWS Certified,0,0,1.389529445058269,1.506925907295594,0.7652863600104727
502,Samantha Evans,"Pytorch, TensorFlow, NLP, Python",0.0334282750097736,MBA,AWS Certified,0,0,-1.1675804017093436,-1.589285120638645,-0.18834150293092647
503,Eric Pena,"SQL, Deep Learning, Python, Machine Learning",0.6762797175054192,B.Tech,None,2,0,-1.1044209865696875,-0.9700429150517971,0.7652863600104727
504,Alex Morgan,"Linux, Networking",-0.2879974462380492,M.Tech,None,1,1,1.5750141054649711,-1.589285120638645,-1.6187832973430252
505,Jon Moore,"SQL, C++, React",-1.2522746099815174,M.Tech,Deep Learning Specialization,3,1,1.663307061062264,-0.3508007094649493,-1.3803763316076754
506,Robert Aguilar,"Networking, Ethical Hacking",-1.57370033122934,PhD,Deep Learning Specialization,1,1,-0.7133535150967224,-0.04117960667152538,-1.857190263078375
507,Danielle Rollins,"TensorFlow, Python, NLP",0.6762797175054192,B.Sc,Deep Learning Specialization,0,0,-0.24063459353599542,1.1973048045021701,0.7652863600104727
508,Eric Bush,"Machine Learning, Python",0.0334282750097736,B.Tech,Google ML,2,0,0.5029535723350104,-0.3508007094649493,0.2884724285397731
509,Lisa Doyle,"Pytorch, TensorFlow",1.3191311600010647,PhD,Google ML,0,0,-0.8741821289059504,-0.9700429150517971,0.7652863600104727
510,Cody Harris,"Ethical Hacking, Linux",0.6762797175054192,PhD,None,1,0,-1.3957790583342051,-1.589285120638645,-0.18834150293092647
511,Roger Lewis,"Networking, Ethical Hacking, Linux, Cybersecurity",1.3191311600010647,B.Tech,Deep Learning Specialization,1,0,0.03405460165558219,-0.04117960667152538,0.7652863600104727
512,Pamela Foster,"Networking, Ethical Hacking, Cybersecurity, Linux",1.3191311600010647,MBA,Deep Learning Specialization,1,0,-0.29576343011837586,-0.04117960667152538,0.7652863600104727
513,Monica Allison,"Cybersecurity, Linux, Ethical Hacking",-1.2522746099815174,B.Tech,AWS Certified,1,0,-0.24389023349164782,1.1973048045021701,-0.18834150293092647
514,David Cruz,"Cybersecurity, Linux, Networking, Ethical Hacking",-1.57370033122934,M.Tech,AWS Certified,1,1,-0.12542834763864286,-0.3508007094649493,-1.6187832973430252
515,John Braun,"Java, React, SQL, C++",-1.2522746099815174,B.Sc,None,3,0,1.1943646818500937,1.506925907295594,-0.18834150293092647
516,Ryan Smith,"React, C++",1.3191311600010647,B.Sc,None,3,0,0.9601322391740899,0.2684414961218985,0.7652863600104727
517,Joseph Chapman,"SQL, React, Java, C++",1.3191311600010647,MBA,Google ML,3,0,0.6574879488966437,0.5780625989153224,0.7652863600104727
518,Renee Hayes,"Ethical Hacking, Linux",-0.2879974462380492,B.Sc,Deep Learning Specialization,1,0,-1.0118739947636755,-0.04117960667152538,0.05006546280442332
519,Karen Weiss,"SQL, Java, C++",-0.9308488887336946,B.Sc,AWS Certified,3,1,0.4408793705139048,-1.279664017845221,-1.6187832973430252
520,Elizabeth Mcmillan,"C++, React, SQL",1.3191311600010647,PhD,Google ML,3,0,1.4542949759093806,-0.04117960667152538,0.7652863600104727
521,Kimberly Carpenter,"Python, NLP, Pytorch",-0.9308488887336946,PhD,AWS Certified,0,1,0.01660437149328538,-1.279664017845221,-1.6187832973430252
522,Heather Booker,"NLP, Pytorch, TensorFlow",1.3191311600010647,B.Sc,None,0,0,1.2321301053356615,1.506925907295594,0.7652863600104727
523,Ronald Griffith,"Linux, Networking, Cybersecurity, Ethical Hacking",0.9977054387532418,B.Tech,Deep Learning Specialization,1,0,-1.695080891590515,-0.3508007094649493,0.7652863600104727
524,Glenn Kelley,"Machine Learning, Deep Learning, SQL",-1.57370033122934,B.Sc,AWS Certified,2,1,-0.7132232894984962,0.2684414961218985,-1.3803763316076754
525,Christina Hester,"SQL, C++",0.6762797175054192,B.Sc,AWS Certified,3,0,-1.3907002600033875,0.5780625989153224,0.7652863600104727
526,Jenna Burnett,"Networking, Cybersecurity",0.6762797175054192,PhD,None,1,0,-1.271457020561026,-1.589285120638645,-0.18834150293092647
527,Mary Abbott,"Java, React, SQL",-1.2522746099815174,PhD,None,3,1,0.5105500655648659,-1.279664017845221,-2.572411160284424
528,Cheryl Morton,"Ethical Hacking, Networking, Linux",-1.57370033122934,B.Tech,Google ML,1,0,0.8453600786041576,1.1973048045021701,-0.6651554344016261
529,Kyle Johnson,"SQL, Machine Learning, Deep Learning, Python",0.35485399625759634,M.Tech,Deep Learning Specialization,2,0,1.63331176493752,-0.04117960667152538,0.7652863600104727
530,Denise Cruz,"TensorFlow, NLP, Pytorch, Python",-0.2879974462380492,M.Tech,AWS Certified,0,0,-1.3495055624311993,0.5780625989153224,0.7652863600104727
531,Crystal Parker,"Deep Learning, Machine Learning, SQL",0.0334282750097736,M.Tech,None,2,0,-0.015604759801302256,1.1973048045021701,0.7652863600104727
